date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-03-28,2368.15,2368.38,2356.31,2353.08,248136.34,-8.12,-0.34,2354.464,2355.299,2354.34,320060.19,298175.74,261789.38
2017-03-27,2364.75,2381.77,2364.43,2360.67,354911.56,-1.17,-0.05,2354.63,2355.158,2355.06,328208.77,292379.11,257779.35
2017-03-24,2350.69,2373.58,2365.6,2341.62,401207.72,18.17,0.77,2351.758,2354.204,2355.367,311525.04,281511.96,251947.55
2017-03-23,2340.06,2356.27,2347.43,2334.12,267125.53,8.88,0.38,2348.03,2351.567,2356.58,292818.74,259380.0,244727.22
2017-03-22,2347.86,2352.76,2338.55,2330.12,328919.81,-18.59,-0.79,2352.382,2351.479,2358.58,299950.05,259298.11,243100.28
2017-03-21,2352.21,2358.55,2357.14,2348.87,288879.22,7.07,0.3,2356.134,2353.431,2361.562,276291.28,250775.97,238910.79
2017-03-20,2352.11,2355.53,2350.07,2337.53,271492.91,3.11,0.13,2355.686,2353.346,2363.549,256549.45,242139.39,240751.73
2017-03-17,2371.61,2373.54,2346.96,2342.02,307676.22,-22.23,-0.94,2356.65,2353.328,2365.752,251498.89,236102.5,249522.29
2017-03-16,2362.36,2376.51,2369.19,2362.36,302782.09,11.88,0.5,2355.104,2353.347,2366.539,225941.26,225817.98,249683.72
2017-03-15,2352.39,2357.85,2357.31,2345.44,210625.95,2.41,0.1,2350.576,2351.919,2366.918,218646.18,218602.5,249359.36
2017-03-14,2353.72,2359.31,2354.9,2349.28,190170.06,0.01,0.0,2350.728,2353.381,2367.662,225260.65,225403.04,258302.69
2017-03-13,2337.36,2355.22,2354.89,2328.62,246240.11,15.66,0.67,2351.006,2354.962,2368.592,227729.34,223179.59,260907.77
2017-03-10,2343.31,2347.46,2339.23,2336.32,179888.11,-7.32,-0.31,2350.006,2356.529,2369.813,220706.11,222383.13,265897.68
2017-03-09,2352.75,2353.54,2346.55,2334.34,266306.66,-11.52,-0.49,2351.59,2361.594,2371.261,225694.7,230074.44,276556.45
2017-03-08,2353.62,2362.96,2358.07,2351.7,243698.33,1.78,0.08,2353.262,2365.681,2371.678,218558.83,226902.44,278931.95
2017-03-07,2349.62,2356.96,2356.29,2347.17,202513.48,6.4,0.27,2356.034,2369.693,2371.096,225545.42,227045.62,278865.87
2017-03-06,2346.04,2355.09,2349.89,2342.52,211123.98,2.74,0.12,2358.918,2373.752,2370.158,218629.84,239364.07,277226.57
2017-03-03,2347.91,2350.67,2347.15,2338.85,204831.06,-7.76,-0.33,2363.052,2378.175,2369.862,224060.15,262942.09,276618.23
2017-03-02,2376.97,2380.24,2354.91,2354.14,230627.31,-17.02,-0.72,2371.598,2379.731,2369.504,234454.18,273549.45,273634.65
2017-03-01,2371.65,2383.51,2371.93,2368.62,278631.25,1.22,0.05,2378.1,2381.916,2369.959,235246.06,280116.22,271418.2
2017-02-28,2369.47,2379.43,2370.71,2366.24,167935.58,0.15,0.01,2383.352,2381.942,2369.298,228545.82,291202.35,266386.75
2017-02-27,2384.92,2387.82,2370.56,2365.47,238275.55,-19.32,-0.81,2388.586,2382.222,2368.383,260098.31,298635.96,268045.36
2017-02-24,2385.05,2390.39,2389.88,2377.1,256801.2,2.46,0.1,2393.298,2383.097,2367.21,301824.02,309412.23,265787.24
2017-02-23,2397.56,2402.57,2387.42,2379.56,234586.7,-10.77,-0.45,2387.864,2380.927,2365.075,312644.73,323038.47,261702.83
2017-02-22,2397.49,2399.4,2398.19,2389.06,245130.09,1.31,0.06,2385.732,2377.675,2362.453,324986.39,330961.45,260518.86
2017-02-21,2396.22,2410.35,2396.88,2393.37,325698.0,2.76,0.12,2380.532,2372.499,2359.682,353858.88,330686.13,258411.8
2017-02-20,2361.76,2395.53,2394.12,2361.51,446904.12,31.41,1.33,2375.858,2366.564,2356.317,337173.61,315089.07,251712.12
2017-02-17,2378.66,2389.32,2362.71,2361.0,310904.75,-14.05,-0.59,2372.896,2361.549,2353.481,317000.44,290294.37,259014.29
2017-02-16,2373.31,2378.45,2376.76,2366.16,296294.97,4.57,0.19,2373.99,2359.277,2350.748,333432.21,273719.85,257239.28
2017-02-15,2375.62,2385.12,2372.19,2369.43,389492.56,-1.32,-0.06,2369.618,2358.003,2346.68,336936.51,262720.19,253494.12
2017-02-14,2381.1,2381.63,2373.51,2367.05,242271.67,-5.8,-0.24,2364.466,2356.654,2343.094,307513.38,241571.15,247483.67
2017-02-13,2369.7,2382.92,2379.31,2369.49,346038.25,11.13,0.47,2357.27,2354.545,2340.049,293004.53,237454.76,247398.07
2017-02-10,2357.59,2374.48,2368.18,2357.21,393063.59,13.28,0.56,2350.202,2351.324,2337.0,263588.31,222162.25,243357.7
2017-02-09,2345.84,2364.14,2354.9,2343.73,313816.47,8.47,0.36,2344.564,2349.224,2334.039,214007.49,200367.18,236927.08
2017-02-08,2334.68,2347.1,2346.43,2323.91,242376.91,8.9,0.38,2346.388,2347.23,2332.428,188503.86,190076.27,234500.61
2017-02-07,2343.66,2347.36,2337.53,2331.78,169727.41,-6.44,-0.28,2348.842,2346.865,2331.217,175628.92,186137.47,235433.97
2017-02-06,2346.44,2351.56,2343.97,2336.9,198957.16,3.98,0.17,2351.82,2346.071,2329.735,181904.99,188335.18,239902.06
2017-02-03,2367.53,2368.91,2339.99,2338.2,145159.52,-24.03,-1.02,2352.446,2345.413,2326.881,180736.2,227734.2,242694.58
2017-01-26,2359.43,2371.93,2364.02,2359.43,186298.31,5.32,0.23,2353.884,2342.22,2323.637,186726.87,240758.71,247435.34
2017-01-25,2349.52,2358.95,2358.7,2345.7,178002.2,6.28,0.27,2348.072,2335.358,2319.295,191648.68,244268.06,249772.71
2017-01-24,2347.5,2357.17,2352.42,2343.46,201107.77,5.32,0.23,2344.888,2329.535,2315.708,196646.02,253396.18,253171.43
2017-01-23,2350.55,2358.47,2347.1,2340.53,193113.2,-0.08,-0.0,2340.322,2325.553,2312.822,194765.36,257341.39,258077.8
2017-01-20,2334.49,2350.26,2347.18,2333.47,175112.88,12.22,0.52,2338.38,2322.677,2309.391,274732.2,264553.14,264952.55
2017-01-19,2335.66,2349.64,2334.96,2330.34,210907.34,-7.82,-0.33,2330.556,2318.853,2306.634,294790.55,273486.98,270808.39
2017-01-18,2330.14,2349.39,2342.78,2327.93,202988.91,13.19,0.57,2322.644,2317.625,2304.755,296887.43,278924.96,280355.15
2017-01-17,2326.01,2332.84,2329.59,2320.03,191704.48,-7.8,-0.33,2314.182,2315.568,2301.6,310146.34,284730.47,285258.48
2017-01-16,2303.32,2343.27,2337.39,2282.24,592947.38,29.33,1.27,2310.784,2313.398,2299.69,319917.41,291468.94,287754.4
2017-01-13,2293.47,2315.21,2308.06,2291.06,275404.66,12.66,0.55,2306.974,2308.349,2297.936,254374.08,257654.96,273396.81
2017-01-12,2299.49,2310.78,2295.4,2294.32,221391.73,-5.07,-0.22,2307.15,2305.054,2298.024,252183.4,254111.96,280918.2
2017-01-11,2311.92,2317.66,2300.47,2299.31,269283.47,-12.13,-0.53,2312.606,2303.232,2301.273,260962.48,255277.36,293248.78
2017-01-10,2316.16,2321.0,2312.6,2309.94,240559.81,-5.74,-0.25,2316.954,2301.881,2304.896,259314.59,252946.67,300385.85
2017-01-09,2308.44,2321.69,2318.34,2307.16,265230.75,9.4,0.41,2316.012,2300.092,2308.624,263020.47,258814.21,323644.95
2017-01-06,2323.01,2326.43,2308.94,2308.37,264451.25,-13.74,-0.59,2309.724,2296.106,2313.273,260935.83,265351.95,344313.48
2017-01-05,2322.42,2326.18,2322.68,2317.89,265287.12,0.47,0.02,2302.958,2294.416,2316.775,256040.52,268129.81,350916.69
2017-01-04,2305.91,2324.56,2322.21,2304.17,261044.03,14.32,0.62,2293.858,2291.885,2319.488,249592.24,281785.35,355809.16
2017-01-03,2285.27,2311.29,2307.89,2285.27,259089.2,20.99,0.92,2286.808,2287.632,2321.811,246578.75,285786.48,364054.94
2016-12-30,2276.81,2286.99,2286.9,2272.5,254807.55,11.79,0.52,2284.172,2285.981,2325.179,254607.95,284039.86,387314.65
2016-12-29,2273.22,2282.19,2275.11,2265.89,239974.7,-2.07,-0.09,2282.488,2287.523,2331.66,269768.07,289138.66,413386.79
2016-12-28,2286.41,2289.81,2277.18,2269.16,233045.73,-9.78,-0.43,2285.874,2290.994,2339.47,280219.1,307724.44,438191.39
2016-12-27,2291.23,2300.16,2286.96,2286.43,245976.56,-7.75,-0.34,2289.912,2299.314,2346.582,313978.46,331220.19,461025.09
2016-12-26,2266.38,2295.69,2294.71,2251.71,299235.22,16.23,0.71,2288.456,2307.911,2354.313,324994.22,347825.02,495245.56
2016-12-23,2290.25,2291.72,2278.48,2271.13,330608.16,-13.56,-0.59,2287.79,2317.156,2359.734,313471.77,388475.69,519061.05
2016-12-22,2293.35,2298.19,2292.04,2280.79,292229.81,-5.33,-0.23,2292.558,2330.439,2365.508,308509.24,423275.0,524694.63
2016-12-21,2282.12,2304.6,2297.37,2282.0,401842.56,17.69,0.78,2296.114,2339.135,2369.342,335229.78,433703.58,528662.18
2016-12-20,2293.4,2295.11,2279.68,2262.88,301055.34,-11.7,-0.51,2308.716,2347.09,2372.491,348461.92,429832.97,535601.22
2016-12-19,2299.71,2303.69,2291.38,2288.3,241622.97,-10.94,-0.47,2327.366,2355.99,2376.157,370655.83,442323.39,553540.04
2016-12-16,2302.87,2315.54,2302.32,2298.43,305795.5,-7.5,-0.33,2346.522,2364.378,2378.322,463479.62,490589.45,570218.71
2016-12-15,2346.77,2354.35,2309.82,2302.43,425832.53,-50.56,-2.14,2368.32,2375.797,2378.569,538040.77,537634.92,572166.58
2016-12-14,2369.5,2384.56,2360.38,2359.72,468003.25,-12.55,-0.53,2382.156,2387.946,2378.914,532177.38,568658.34,568600.33
2016-12-13,2373.79,2382.44,2372.93,2357.46,412024.88,-14.23,-0.6,2385.464,2393.849,2376.392,511204.02,590830.0,561498.37
2016-12-12,2408.09,2423.39,2387.16,2362.14,705741.94,-24.15,-1.0,2384.614,2400.714,2373.291,513990.96,642666.1,558140.19
2016-12-09,2374.3,2422.78,2411.31,2372.46,678601.25,32.31,1.36,2382.234,2402.312,2369.821,517699.28,649646.41,553695.53
2016-12-08,2380.66,2387.17,2379.0,2374.47,396515.56,2.08,0.09,2383.274,2400.576,2364.677,537229.07,626114.26,548239.76
2016-12-07,2367.42,2377.3,2376.92,2358.87,363136.47,8.24,0.35,2393.736,2399.549,2360.199,605139.31,623620.79,545696.98
2016-12-06,2371.11,2382.2,2368.68,2367.0,425959.56,-6.58,-0.28,2402.234,2397.891,2354.55,670455.97,641369.48,546216.38
2016-12-05,2378.21,2386.43,2375.26,2363.13,724283.56,-41.25,-1.71,2416.814,2396.323,2350.237,771341.24,664756.69,541216.34
2016-12-02,2427.17,2430.83,2416.51,2401.06,776250.19,-14.8,-0.61,2422.39,2392.265,2345.321,781593.54,649847.98,517985.51
2016-12-01,2421.93,2448.67,2431.31,2417.96,736066.75,11.9,0.49,2417.878,2381.341,2338.092,714999.45,606698.24,497269.05
2016-11-30,2435.81,2444.95,2419.41,2411.56,689719.81,-22.17,-0.91,2405.362,2369.882,2330.208,642102.28,568542.33,480922.22
2016-11-29,2398.67,2455.43,2441.58,2395.81,930385.88,38.44,1.6,2393.548,2358.935,2321.474,612282.98,532166.74,457566.64
2016-11-28,2406.7,2427.59,2403.14,2398.41,775545.06,9.19,0.38,2375.832,2345.867,2312.57,558172.15,473614.29,422055.0
2016-11-25,2371.7,2394.71,2393.95,2358.26,443279.75,25.22,1.06,2362.14,2337.33,2304.936,518102.41,457744.64,393185.23
2016-11-24,2356.85,2382.95,2368.73,2355.8,371580.88,8.39,0.35,2344.804,2328.778,2297.929,498397.03,470365.27,385137.97
2016-11-23,2355.32,2375.81,2360.34,2352.4,540623.31,7.34,0.31,2334.402,2320.85,2292.005,494982.38,467773.18,378278.08
2016-11-22,2334.68,2357.57,2353.0,2334.68,659831.75,18.32,0.79,2324.322,2311.208,2286.844,452050.49,451063.28,364819.94
2016-11-21,2304.77,2350.76,2334.68,2304.77,575196.38,27.41,1.19,2315.902,2304.15,2282.503,389056.43,417675.98,348040.25
2016-11-18,2318.9,2323.72,2307.27,2304.55,344752.84,-9.45,-0.41,2312.52,2298.377,2279.316,397386.87,386123.05,344082.16
2016-11-17,2306.41,2317.54,2316.72,2297.74,354507.62,6.78,0.29,2312.752,2294.843,2275.99,442333.51,387839.85,344678.8
2016-11-16,2312.5,2314.85,2309.94,2302.14,325963.88,-0.96,-0.04,2307.298,2290.534,2271.325,440563.98,393302.12,336839.88
2016-11-15,2315.8,2319.07,2310.9,2306.23,344861.41,-6.87,-0.3,2298.094,2284.014,2266.904,450076.06,382966.56,335258.1
2016-11-14,2304.61,2338.58,2317.77,2303.97,616848.62,9.34,0.41,2292.398,2279.272,2262.498,446295.53,370495.72,333903.58
2016-11-11,2285.61,2315.96,2308.43,2284.29,569486.0,18.98,0.83,2284.234,2272.542,2256.254,374859.22,328625.81,314642.09
2016-11-10,2279.94,2297.97,2289.45,2279.94,345659.97,25.53,1.13,2276.934,2267.079,2251.323,333346.2,299910.68,298143.04
2016-11-09,2281.12,2281.59,2263.92,2244.43,373524.31,-18.5,-0.81,2273.77,2263.16,2246.957,346040.26,288782.99,290014.44
2016-11-08,2284.01,2294.62,2282.42,2276.74,325958.75,5.47,0.24,2269.934,2262.48,2243.811,315857.05,278576.61,279077.64
2016-11-07,2271.96,2279.55,2276.95,2265.36,259667.05,5.02,0.22,2266.146,2260.855,2240.151,294695.91,278404.53,273364.39
2016-11-04,2271.85,2284.95,2271.93,2266.92,361920.91,-1.7,-0.07,2260.85,2260.255,2236.447,282392.41,302041.27,270031.14
2016-11-03,2241.44,2283.25,2273.63,2239.87,409130.28,28.89,1.29,2257.224,2257.137,2231.718,266475.15,301517.76,256544.75
2016-11-02,2256.12,2259.19,2244.74,2242.77,222608.25,-18.74,-0.83,2252.55,2252.116,2226.805,231525.71,280377.65,242027.97
2016-11-01,2250.49,2263.62,2263.48,2246.95,220153.06,13.01,0.58,2255.026,2249.795,2222.904,241296.18,287549.64,235541.77
2016-10-31,2247.99,2253.8,2250.47,2236.2,198149.55,-3.33,-0.15,2255.564,2245.725,2218.553,262113.14,297311.45,230830.39
2016-10-28,2252.38,2271.91,2253.8,2249.49,282334.62,3.54,0.16,2259.66,2239.966,2214.392,321690.13,300658.36,229397.02
2016-10-27,2254.32,2256.21,2250.26,2243.63,234383.09,-6.86,-0.3,2257.05,2235.567,2211.517,336560.36,296375.4,221144.1
2016-10-26,2263.69,2266.88,2257.12,2254.63,271460.56,-9.05,-0.4,2251.682,2230.753,2209.038,329229.59,291245.89,217123.97
2016-10-25,2270.02,2274.38,2266.17,2258.92,324237.88,-4.78,-0.21,2244.564,2225.141,2205.54,333803.1,279578.67,209774.2
2016-10-24,2245.46,2285.08,2270.95,2243.81,496034.5,30.2,1.35,2235.886,2219.447,2201.442,332509.75,268324.27,199073.75
2016-10-21,2221.38,2246.58,2240.75,2221.04,356685.78,17.33,0.78,2220.272,2212.639,2197.368,279626.59,238021.02,181339.86
2016-10-20,2222.63,2228.94,2223.42,2218.97,197729.23,1.89,0.09,2214.084,2206.299,2194.156,256190.45,211571.74,172590.4
2016-10-19,2222.78,2230.83,2221.53,2217.63,294328.09,-1.25,-0.06,2209.824,2201.494,2192.644,253262.18,203678.28,170188.4
2016-10-18,2189.93,2224.34,2222.78,2189.93,317771.16,29.9,1.36,2205.718,2196.013,2191.567,225354.24,183533.91,172745.44
2016-10-17,2207.35,2209.14,2192.88,2189.27,231618.67,-16.93,-0.77,2203.008,2191.38,2191.894,204138.78,164349.33,165562.64
2016-10-14,2199.56,2211.09,2209.81,2196.26,239505.09,7.69,0.35,2205.006,2188.818,2194.081,196415.45,158135.67,161067.28
2016-10-13,2201.34,2204.89,2202.12,2194.6,183087.91,1.12,0.05,2198.514,2187.466,2195.418,166953.04,145912.8,160140.86
2016-10-12,2205.44,2205.44,2201.0,2196.85,154788.38,-8.23,-0.37,2193.164,2187.324,2196.935,154094.39,143002.05,161613.85
2016-10-11,2205.35,2212.43,2209.23,2202.12,211693.84,6.36,0.29,2186.308,2185.939,2198.321,141713.57,139969.72,162781.16
2016-10-10,2187.65,2204.33,2202.87,2185.47,193002.02,25.52,1.17,2179.752,2183.437,2199.353,124559.88,129823.23,162399.48
2016-09-30,2171.94,2182.61,2177.35,2171.49,92193.05,1.98,0.09,2172.63,2182.096,2200.23,119855.9,124658.7,162263.49
2016-09-29,2170.99,2183.17,2175.37,2170.84,118794.64,8.65,0.4,2176.418,2182.013,2202.998,124872.56,133609.05,166131.61
2016-09-28,2177.41,2177.41,2166.72,2165.33,92884.32,-9.73,-0.45,2181.484,2183.795,2205.433,131909.72,136698.51,170115.22
2016-09-27,2163.38,2176.77,2176.45,2162.44,125925.39,9.19,0.42,2185.57,2187.121,2207.81,138225.87,161956.97,175397.01
2016-09-26,2190.39,2190.39,2167.26,2166.82,169482.09,-29.03,-1.32,2187.122,2192.407,2209.953,135086.58,166775.94,177316.23
2016-09-23,2202.7,2203.66,2196.29,2195.08,117276.36,-4.41,-0.2,2191.562,2199.344,2212.697,129461.5,163998.89,179751.68
2016-09-22,2195.25,2210.79,2200.7,2192.49,153980.44,13.55,0.62,2187.608,2203.37,2214.493,142345.54,174368.92,182948.75
2016-09-21,2184.42,2191.81,2187.15,2180.5,124465.09,2.94,0.14,2186.106,2206.545,2216.556,141487.3,180225.65,186761.68
2016-09-20,2190.1,2190.72,2184.21,2181.02,110228.94,-5.25,-0.24,2188.672,2210.702,2219.054,185688.06,185592.59,193634.96
2016-09-19,2178.76,2191.22,2189.46,2178.76,141356.66,12.94,0.59,2197.692,2215.27,2222.311,198465.3,194975.72,202573.86
2016-09-14,2184.11,2187.95,2176.52,2172.4,181696.56,-16.67,-0.76,2207.126,2218.364,2225.074,198536.28,199868.28,212446.25
2016-09-13,2197.38,2199.24,2193.19,2185.82,149689.23,-6.79,-0.31,2219.132,2223.983,2228.935,206392.3,198654.17,218785.85
2016-09-12,2201.68,2202.9,2199.98,2175.33,345468.91,-29.33,-1.32,2226.984,2227.07,2232.161,218964.0,203531.94,241926.11
2016-09-09,2236.39,2241.61,2229.31,2228.66,174115.12,-7.32,-0.33,2232.732,2228.498,2236.545,185497.12,188837.06,256525.31
2016-09-08,2234.95,2239.17,2236.63,2230.82,141711.56,0.08,0.0,2232.848,2227.498,2236.204,191486.14,187856.52,265034.56
2016-09-07,2233.03,2246.37,2236.55,2230.58,220976.7,4.1,0.18,2229.602,2226.05,2233.225,201200.28,195504.47,271241.57
2016-09-06,2227.44,2241.52,2232.45,2217.48,212547.7,3.73,0.17,2228.834,2225.616,2229.902,190916.04,191528.58,268888.24
2016-09-05,2230.41,2240.49,2228.72,2224.93,178134.52,-1.17,-0.05,2227.156,2226.566,2227.047,188099.88,193297.72,269673.23
2016-09-02,2216.29,2231.46,2229.89,2215.64,204060.23,9.49,0.43,2224.264,2227.407,2223.595,192177.0,201677.32,269154.38
2016-09-01,2230.36,2235.65,2220.4,2219.25,190282.23,-12.31,-0.55,2222.148,2229.352,2219.534,184226.89,210171.99,267033.58
2016-08-31,2222.02,2237.66,2232.71,2218.65,169555.52,8.65,0.39,2222.498,2231.784,2215.706,189808.65,225024.22,264997.3
2016-08-30,2215.84,2229.83,2224.06,2215.69,198466.92,9.8,0.44,2222.398,2233.887,2211.36,192141.13,238917.53,264172.97
2016-08-29,2219.02,2220.13,2214.26,2205.12,198520.12,-5.05,-0.23,2225.976,2237.251,2207.58,198495.55,280320.27,260545.68
2016-08-26,2223.31,2232.29,2219.31,2215.62,164309.66,-2.84,-0.13,2230.55,2244.591,2204.245,211177.64,324213.57,260697.37
